ID,Name,Keywords,CodeString,MasterID
6940,MF_steps_ahead_arma_3_1_6_ac1_3,"model,prediction",MF_steps_ahead_arma_3_1_6.ac1_3,1024
6941,MF_steps_ahead_arma_3_1_6_rmserr_4,"model,prediction",MF_steps_ahead_arma_3_1_6.rmserr_4,1024
6942,MF_steps_ahead_arma_3_1_6_mabserr_4,"model,prediction",MF_steps_ahead_arma_3_1_6.mabserr_4,1024
6943,MF_steps_ahead_arma_3_1_6_ac1_4,"model,prediction",MF_steps_ahead_arma_3_1_6.ac1_4,1024
6944,MF_steps_ahead_arma_3_1_6_rmserr_5,"model,prediction",MF_steps_ahead_arma_3_1_6.rmserr_5,1024
6945,MF_steps_ahead_arma_3_1_6_mabserr_5,"model,prediction",MF_steps_ahead_arma_3_1_6.mabserr_5,1024
6946,MF_steps_ahead_arma_3_1_6_ac1_5,"model,prediction",MF_steps_ahead_arma_3_1_6.ac1_5,1024
6947,MF_steps_ahead_arma_3_1_6_rmserr_6,"model,prediction",MF_steps_ahead_arma_3_1_6.rmserr_6,1024
6948,MF_steps_ahead_arma_3_1_6_mabserr_6,"model,prediction",MF_steps_ahead_arma_3_1_6.mabserr_6,1024
6949,MF_steps_ahead_arma_3_1_6_ac1_6,"model,prediction",MF_steps_ahead_arma_3_1_6.ac1_6,1024
6950,MF_steps_ahead_arma_3_1_6_meandiffrmsabs,"model,prediction",MF_steps_ahead_arma_3_1_6.meandiffrmsabs,1024
6951,MF_steps_ahead_arma_3_1_6_meandiffrms,"model,prediction",MF_steps_ahead_arma_3_1_6.meandiffrms,1024
6952,MF_steps_ahead_arma_3_1_6_maxdiffrms,"model,prediction",MF_steps_ahead_arma_3_1_6.maxdiffrms,1024
6953,MF_steps_ahead_arma_3_1_6_stddiffrms,"model,prediction",MF_steps_ahead_arma_3_1_6.stddiffrms,1024
6954,MF_steps_ahead_arma_3_1_6_ndown,"model,prediction",MF_steps_ahead_arma_3_1_6.ndown,1024
6955,MF_FitSubsegments_arsbc_uniform_25_01_orders_mode,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_mode,1025
6956,MF_FitSubsegments_arsbc_uniform_25_01_orders_mean,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_mean,1025
6957,MF_FitSubsegments_arsbc_uniform_25_01_orders_std,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_std,1025
6958,MF_FitSubsegments_arsbc_uniform_25_01_orders_max,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_max,1025
6959,MF_FitSubsegments_arsbc_uniform_25_01_orders_min,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_min,1025
6960,MF_FitSubsegments_arsbc_uniform_25_01_orders_range,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.orders_range,1025
6961,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_mean,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.sbcs_mean,1025
6962,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_std,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.sbcs_std,1025
6963,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_range,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.sbcs_range,1025
6964,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_min,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.sbcs_min,1025
6965,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_max,"model,prediction,arfit",MF_FitSubsegments_arsbc_uniform_25_01.sbcs_max,1025
6966,MF_FitSubsegments_arsbc_rand_25_01_orders_mode,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_mode,1026
6967,MF_FitSubsegments_arsbc_rand_25_01_orders_mean,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_mean,1026
6968,MF_FitSubsegments_arsbc_rand_25_01_orders_std,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_std,1026
6969,MF_FitSubsegments_arsbc_rand_25_01_orders_max,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_max,1026
6970,MF_FitSubsegments_arsbc_rand_25_01_orders_min,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_min,1026
6971,MF_FitSubsegments_arsbc_rand_25_01_orders_range,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.orders_range,1026
6972,MF_FitSubsegments_arsbc_rand_25_01_sbcs_mean,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.sbcs_mean,1026
6973,MF_FitSubsegments_arsbc_rand_25_01_sbcs_std,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.sbcs_std,1026
6974,MF_FitSubsegments_arsbc_rand_25_01_sbcs_range,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.sbcs_range,1026
6975,MF_FitSubsegments_arsbc_rand_25_01_sbcs_min,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.sbcs_min,1026
6976,MF_FitSubsegments_arsbc_rand_25_01_sbcs_max,"model,prediction,arfit",MF_FitSubsegments_arsbc_rand_25_01.sbcs_max,1026
6977,MF_FitSubsegments_ar_2_uniform_25_01_fpe_std,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.fpe_std,1027
6978,MF_FitSubsegments_ar_2_uniform_25_01_fpe_mean,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.fpe_mean,1027
6979,MF_FitSubsegments_ar_2_uniform_25_01_fpe_max,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.fpe_max,1027
6980,MF_FitSubsegments_ar_2_uniform_25_01_fpe_min,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.fpe_min,1027
6981,MF_FitSubsegments_ar_2_uniform_25_01_fpe_range,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.fpe_range,1027
6982,MF_FitSubsegments_ar_2_uniform_25_01_a_1_std,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_1_std,1027
6983,MF_FitSubsegments_ar_2_uniform_25_01_a_1_mean,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_1_mean,1027
6984,MF_FitSubsegments_ar_2_uniform_25_01_a_1_max,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_1_max,1027
6985,MF_FitSubsegments_ar_2_uniform_25_01_a_1_min,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_1_min,1027
6986,MF_FitSubsegments_ar_2_uniform_25_01_a_2_std,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_2_std,1027
6987,MF_FitSubsegments_ar_2_uniform_25_01_a_2_mean,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_2_mean,1027
6988,MF_FitSubsegments_ar_2_uniform_25_01_a_2_max,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_2_max,1027
6989,MF_FitSubsegments_ar_2_uniform_25_01_a_2_min,"model,prediction",MF_FitSubsegments_ar_2_uniform_25_01.a_2_min,1027
6990,MF_FitSubsegments_ss_2_uniform_25_01_fpe_std,"model,prediction",MF_FitSubsegments_ss_2_uniform_25_01.fpe_std,1028
6991,MF_FitSubsegments_ss_2_uniform_25_01_fpe_mean,"model,prediction",MF_FitSubsegments_ss_2_uniform_25_01.fpe_mean,1028
6992,MF_FitSubsegments_ss_2_uniform_25_01_fpe_max,"model,prediction",MF_FitSubsegments_ss_2_uniform_25_01.fpe_max,1028
6993,MF_FitSubsegments_ss_2_uniform_25_01_fpe_min,"model,prediction",MF_FitSubsegments_ss_2_uniform_25_01.fpe_min,1028
6994,MF_FitSubsegments_ss_2_uniform_25_01_fpe_range,"model,prediction",MF_FitSubsegments_ss_2_uniform_25_01.fpe_range,1028
6995,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_std,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_std,1029
6996,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_mean,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_mean,1029
6997,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_max,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_max,1029
6998,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_min,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_min,1029
6999,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_range,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_range,1029
7000,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_std,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_std,1029
7001,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_mean,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_mean,1029
7002,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_max,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_max,1029
7003,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_min,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_min,1029
7004,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_std,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_std,1029
7005,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_mean,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_mean,1029
7006,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_max,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_max,1029
7007,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_min,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_min,1029
7008,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_std,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_std,1029
7009,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_mean,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_mean,1029
7010,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_max,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_max,1029
7011,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_min,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_min,1029
7012,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_std,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_std,1029
7013,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_mean,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_mean,1029
7014,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_max,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_max,1029
7015,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_min,"model,prediction",MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_min,1029
7016,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_mean,1030
7017,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_median,1030
7018,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_std,1030
7019,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_iqr,1030
7020,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_mean,1030
7021,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_median,1030
7022,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_std,1030
7023,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_iqr,1030
7024,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_mean,1030
7025,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_median,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_median,1030
7026,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_std,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_std,1030
7027,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_iqr,1030
7028,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_mean,1030
7029,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_median,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_median,1030
7030,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_std,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_std,1030
7031,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_iqr,1030
7032,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_mean,1030
7033,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_median,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_median,1030
7034,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_std,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_std,1030
7035,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_iqr,1030
7036,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_mean,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_mean,1031
7037,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_median,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_median,1031
7038,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_std,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_std,1031
7039,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_iqr,1031
7040,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_mean,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_mean,1031
7041,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_median,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_median,1031
7042,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_std,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_std,1031
7043,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_iqr,1031
7044,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_mean,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_mean,1031
7045,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_median,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_median,1031
7046,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_std,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_std,1031
7047,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_iqr,1031
7048,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_mean,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_mean,1031
7049,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_median,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_median,1031
7050,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_std,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_std,1031
7051,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_iqr,1031
7052,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_mean,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_mean,1031
7053,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_median,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_median,1031
7054,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_std,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_std,1031
7055,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_iqr,"model,prediction,arfit,stationarity",MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_iqr,1031
7056,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_mean,1032
7057,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_median,1032
7058,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_std,1032
7059,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_iqr,1032
7060,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_mean,1032
7061,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_median,1032
7062,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_std,1032
7063,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_iqr,1032
7064,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_mean,1032
7065,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_median,1032
7066,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_std,1032
7067,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_iqr,1032
7068,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_mean,1032
7069,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_median,1032
7070,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_std,1032
7071,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_iqr,1032
7072,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_mean,1032
7073,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_median,1032
7074,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_std,1032
7075,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_iqr,1032
7076,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_mean,1033
7077,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_median,1033
7078,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_std,1033
7079,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_iqr,1033
7080,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_mean,1033
7081,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_median,1033
7082,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_std,1033
7083,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_iqr,1033
7084,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_mean,1033
7085,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_median,1033
7086,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_std,1033
7087,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_iqr,1033
7088,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_mean,1033
7089,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_median,1033
7090,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_std,1033
7091,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_iqr,1033
7092,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_mean,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_mean,1033
7093,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_median,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_median,1033
7094,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_std,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_std,1033
7095,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_iqr,"model,prediction,stationarity",MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_iqr,1033
7096,MF_StateSpaceCompOrder_8_minaic,"model",MF_StateSpaceCompOrder_8.minaic,1034
7097,MF_StateSpaceCompOrder_8_aicopt,"model",MF_StateSpaceCompOrder_8.aicopt,1034
7098,MF_StateSpaceCompOrder_8_minlossfn,"model",MF_StateSpaceCompOrder_8.minlossfn,1034
7099,MF_StateSpaceCompOrder_8_lossfnopt,"model",MF_StateSpaceCompOrder_8.lossfnopt,1034
7100,MF_StateSpaceCompOrder_8_meandiffaic,"model",MF_StateSpaceCompOrder_8.meandiffaic,1034
7101,MF_StateSpaceCompOrder_8_maxdiffaic,"model",MF_StateSpaceCompOrder_8.maxdiffaic,1034
7102,MF_StateSpaceCompOrder_8_mindiffaic,"model",MF_StateSpaceCompOrder_8.mindiffaic,1034
7103,MF_StateSpaceCompOrder_8_ndownaic,"model",MF_StateSpaceCompOrder_8.ndownaic,1034
7104,MF_StateSpace_n4sid_1_05_1_A_1,"model",MF_StateSpace_n4sid_1_05_1.A_1,1035
7105,MF_StateSpace_n4sid_1_05_1_k_1,"model",MF_StateSpace_n4sid_1_05_1.k_1,1035
7106,MF_StateSpace_n4sid_1_05_1_c_1,"model",MF_StateSpace_n4sid_1_05_1.c_1,1035
7107,MF_StateSpace_n4sid_1_05_1_x0mod,"model",MF_StateSpace_n4sid_1_05_1.x0mod,1035
7108,MF_StateSpace_n4sid_1_05_1_m_fpe,"model",MF_StateSpace_n4sid_1_05_1.m_fpe,1035
7109,MF_StateSpace_n4sid_1_05_1_m_aic,"model",MF_StateSpace_n4sid_1_05_1.m_aic,1035
7110,MF_StateSpace_n4sid_1_05_1_meane,"model",MF_StateSpace_n4sid_1_05_1.meane,1035
7111,MF_StateSpace_n4sid_1_05_1_meanabs,"model",MF_StateSpace_n4sid_1_05_1.meanabs,1035
7112,MF_StateSpace_n4sid_1_05_1_stde,"model",MF_StateSpace_n4sid_1_05_1.stde,1035
7113,MF_StateSpace_n4sid_1_05_1_mms,"model",MF_StateSpace_n4sid_1_05_1.mms,1035
7114,MF_StateSpace_n4sid_1_05_1_maxonmean,"model",MF_StateSpace_n4sid_1_05_1.maxonmean,1035
7115,MF_StateSpace_n4sid_1_05_1_p1_5,"model",MF_StateSpace_n4sid_1_05_1.p1_5,1035
